TRE_CN,PLT_CN,Year,RW,MEASYEAR
2947586010690,2947562010690,1933,0.63,1997
2947586010690,2947562010690,1934,0.54,1997
2947586010690,2947562010690,1935,0.65,1997
2947586010690,2947562010690,1936,0.62,1997
2947586010690,2947562010690,1937,0.41,1997
2947586010690,2947562010690,1938,0.69,1997
2947586010690,2947562010690,1939,0.82,1997
2947586010690,2947562010690,1940,0.91,1997
2947586010690,2947562010690,1941,0.7,1997
2947586010690,2947562010690,1942,0.66,1997
2947586010690,2947562010690,1943,0.59,1997
2947586010690,2947562010690,1944,0.57,1997
2947586010690,2947562010690,1945,0.62,1997
2947586010690,2947562010690,1946,0.8,1997
2947586010690,2947562010690,1947,0.88,1997
2947586010690,2947562010690,1948,0.87,1997
2947586010690,2947562010690,1949,0.94,1997
2947586010690,2947562010690,1950,0.73,1997
2947586010690,2947562010690,1951,0.85,1997
2947586010690,2947562010690,1952,0.56,1997
2947586010690,2947562010690,1953,0.53,1997
2947586010690,2947562010690,1954,0.41,1997
2947586010690,2947562010690,1955,0.38,1997
2947586010690,2947562010690,1956,0.49,1997
2947586010690,2947562010690,1957,0.44,1997
2947586010690,2947562010690,1958,0.43,1997
2947586010690,2947562010690,1959,0.47,1997
2947586010690,2947562010690,1960,0.4,1997
2947586010690,2947562010690,1961,0.38,1997
2947586010690,2947562010690,1962,0.37,1997
2947586010690,2947562010690,1963,0.36,1997
2947586010690,2947562010690,1964,0.37,1997
2947586010690,2947562010690,1965,0.33,1997
2947586010690,2947562010690,1966,0.38,1997
2947586010690,2947562010690,1967,0.35,1997
2947586010690,2947562010690,1968,0.34,1997
2947586010690,2947562010690,1969,0.33,1997
2947586010690,2947562010690,1970,0.24,1997
2947586010690,2947562010690,1971,0.34,1997
2947586010690,2947562010690,1972,0.36,1997
2947586010690,2947562010690,1973,0.32,1997
2947586010690,2947562010690,1974,0.29,1997
2947586010690,2947562010690,1975,0.34,1997
2947586010690,2947562010690,1976,0.25,1997
2947586010690,2947562010690,1977,0.35,1997
2947586010690,2947562010690,1978,0.43,1997
2947586010690,2947562010690,1979,0.46,1997
2947586010690,2947562010690,1980,0.36,1997
2947586010690,2947562010690,1981,0.53,1997
2947586010690,2947562010690,1982,0.35,1997
2947586010690,2947562010690,1983,0.34,1997
2947586010690,2947562010690,1984,0.37,1997
2947586010690,2947562010690,1985,0.28,1997
2947586010690,2947562010690,1986,0.31,1997
2947586010690,2947562010690,1987,0.27,1997
2947586010690,2947562010690,1988,0.34,1997
2947586010690,2947562010690,1989,0.39,1997
2947586010690,2947562010690,1990,0.31,1997
2947586010690,2947562010690,1991,0.26,1997
2947586010690,2947562010690,1992,0.26,1997
2947586010690,2947562010690,1993,0.3,1997
2947586010690,2947562010690,1994,0.32,1997
2947586010690,2947562010690,1995,0.44,1997
2947586010690,2947562010690,1996,0.38,1997
2947586010690,2947562010690,1997,0.41,1997
2948014010690,2947995010690,1753,0.3,1997
2948014010690,2947995010690,1754,0.17,1997
2948014010690,2947995010690,1755,0.16,1997
2948014010690,2947995010690,1756,0.09,1997
2948014010690,2947995010690,1757,0.14,1997
2948014010690,2947995010690,1758,0.23,1997
2948014010690,2947995010690,1759,0.18,1997
2948014010690,2947995010690,1760,0.24,1997
2948014010690,2947995010690,1761,0.29,1997
2948014010690,2947995010690,1762,0.22,1997
2948014010690,2947995010690,1763,0.16,1997
2948014010690,2947995010690,1764,0.17,1997
2948014010690,2947995010690,1765,0.14,1997
2948014010690,2947995010690,1766,0.14,1997
2948014010690,2947995010690,1767,0.1,1997
2948014010690,2947995010690,1768,0.06,1997
2948014010690,2947995010690,1769,0.2,1997
2948014010690,2947995010690,1770,0.26,1997
2948014010690,2947995010690,1771,0.18,1997
2948014010690,2947995010690,1772,0.23,1997
2948014010690,2947995010690,1773,0.17,1997
2948014010690,2947995010690,1774,0.25,1997
2948014010690,2947995010690,1775,0.27,1997
2948014010690,2947995010690,1776,0.26,1997
2948014010690,2947995010690,1777,0.33,1997
2948014010690,2947995010690,1778,0.21,1997
2948014010690,2947995010690,1779,0.19,1997
2948014010690,2947995010690,1780,0.17,1997
2948014010690,2947995010690,1781,0.21,1997
2948014010690,2947995010690,1782,0.19,1997
2948014010690,2947995010690,1783,0.19,1997
2948014010690,2947995010690,1784,0.2,1997
2948014010690,2947995010690,1785,0.31,1997
2948014010690,2947995010690,1786,0.35,1997
2948014010690,2947995010690,1787,0.31,1997
2948014010690,2947995010690,1788,0.4,1997
2948014010690,2947995010690,1789,0.25,1997
2948014010690,2947995010690,1790,0.3,1997
2948014010690,2947995010690,1791,0.33,1997
2948014010690,2947995010690,1792,0.31,1997
2948014010690,2947995010690,1793,0.27,1997
2948014010690,2947995010690,1794,0.21,1997
2948014010690,2947995010690,1795,0.2,1997
2948014010690,2947995010690,1796,0.25,1997
2948014010690,2947995010690,1797,0.19,1997
2948014010690,2947995010690,1798,0.19,1997
2948014010690,2947995010690,1799,0.16,1997
2948014010690,2947995010690,1800,0.12,1997
2948014010690,2947995010690,1801,0.17,1997
2948014010690,2947995010690,1802,0.2,1997
2948014010690,2947995010690,1803,0.33,1997
2948014010690,2947995010690,1804,0.35,1997
2948014010690,2947995010690,1805,0.44,1997
2948014010690,2947995010690,1806,0.62,1997
2948014010690,2947995010690,1807,0.55,1997
2948014010690,2947995010690,1808,0.16,1997
2948014010690,2947995010690,1809,0.32,1997
2948014010690,2947995010690,1810,0.29,1997
2948014010690,2947995010690,1811,0.26,1997
2948014010690,2947995010690,1812,0.14,1997
2948014010690,2947995010690,1813,0.1,1997
2948014010690,2947995010690,1814,0.13,1997
2948014010690,2947995010690,1815,0.13,1997
2948014010690,2947995010690,1816,0.1,1997
2948014010690,2947995010690,1817,0.1,1997
2948014010690,2947995010690,1818,0.06,1997
2948014010690,2947995010690,1819,0.07,1997
2948014010690,2947995010690,1820,0.07,1997
2948014010690,2947995010690,1821,0.08,1997
2948014010690,2947995010690,1822,0.1,1997
2948014010690,2947995010690,1823,0.13,1997
2948014010690,2947995010690,1824,0.31,1997
2948014010690,2947995010690,1825,0.44,1997
2948014010690,2947995010690,1826,0.63,1997
2948014010690,2947995010690,1827,0.53,1997
2948014010690,2947995010690,1828,0.74,1997
2948014010690,2947995010690,1829,0.81,1997
2948014010690,2947995010690,1830,0.49,1997
2948014010690,2947995010690,1831,0.54,1997
2948014010690,2947995010690,1832,0.42,1997
2948014010690,2947995010690,1833,0.61,1997
2948014010690,2947995010690,1834,0.62,1997
2948014010690,2947995010690,1835,0.67,1997
2948014010690,2947995010690,1836,0.45,1997
2948014010690,2947995010690,1837,0.56,1997
2948014010690,2947995010690,1838,0.37,1997
2948014010690,2947995010690,1839,0.38,1997
2948014010690,2947995010690,1840,0.46,1997
2948014010690,2947995010690,1841,0.27,1997
2948014010690,2947995010690,1842,0.14,1997
2948014010690,2947995010690,1843,0.2,1997
2948014010690,2947995010690,1844,0.15,1997
2948014010690,2947995010690,1845,0.26,1997
2948014010690,2947995010690,1846,0.27,1997
2948014010690,2947995010690,1847,0.16,1997
2948014010690,2947995010690,1848,0.18,1997
2948014010690,2947995010690,1849,0.13,1997
2948014010690,2947995010690,1850,0.13,1997
2948014010690,2947995010690,1851,0.11,1997
2948014010690,2947995010690,1852,0.1,1997
2948014010690,2947995010690,1853,0.12,1997
2948014010690,2947995010690,1854,0.07,1997
2948014010690,2947995010690,1855,0.05,1997
2948014010690,2947995010690,1856,0.06,1997
2948014010690,2947995010690,1857,0.13,1997
2948014010690,2947995010690,1858,0.12,1997
2948014010690,2947995010690,1859,0.11,1997
2948014010690,2947995010690,1860,0.11,1997
2948014010690,2947995010690,1861,0.11,1997
2948014010690,2947995010690,1862,0.12,1997
2948014010690,2947995010690,1863,0.12,1997
2948014010690,2947995010690,1864,0.12,1997
2948014010690,2947995010690,1865,0.15,1997
2948014010690,2947995010690,1866,0.19,1997
2948014010690,2947995010690,1867,0.18,1997
2948014010690,2947995010690,1868,0.17,1997
2948014010690,2947995010690,1869,0.2,1997
2948014010690,2947995010690,1870,0.15,1997
2948014010690,2947995010690,1871,0.2,1997
2948014010690,2947995010690,1872,0.17,1997
2948014010690,2947995010690,1873,0.12,1997
2948014010690,2947995010690,1874,0.12,1997
2948014010690,2947995010690,1875,0.12,1997
2948014010690,2947995010690,1876,0.1,1997
2948014010690,2947995010690,1877,0.13,1997
2948014010690,2947995010690,1878,0.16,1997
2948014010690,2947995010690,1879,0.19,1997
2948014010690,2947995010690,1880,0.22,1997
2948014010690,2947995010690,1881,0.29,1997
2948014010690,2947995010690,1882,0.37,1997
2948014010690,2947995010690,1883,0.35,1997
2948014010690,2947995010690,1884,0.35,1997
2948014010690,2947995010690,1885,0.37,1997
2948014010690,2947995010690,1886,0.56,1997
2948014010690,2947995010690,1887,0.52,1997
2948014010690,2947995010690,1888,0.73,1997
2948014010690,2947995010690,1889,0.62,1997
2948014010690,2947995010690,1890,0.67,1997
2948014010690,2947995010690,1891,0.52,1997
2948014010690,2947995010690,1892,0.42,1997
2948014010690,2947995010690,1893,0.37,1997
2948014010690,2947995010690,1894,0.24,1997
2948014010690,2947995010690,1895,0.26,1997
2948014010690,2947995010690,1896,0.25,1997
2948014010690,2947995010690,1897,0.18,1997
2948014010690,2947995010690,1898,0.23,1997
2948014010690,2947995010690,1899,0.21,1997
2948014010690,2947995010690,1900,0.24,1997
2948014010690,2947995010690,1901,0.18,1997
2948014010690,2947995010690,1902,0.24,1997
2948014010690,2947995010690,1903,0.23,1997
2948014010690,2947995010690,1904,0.21,1997
2948014010690,2947995010690,1905,0.23,1997
2948014010690,2947995010690,1906,0.19,1997
2948014010690,2947995010690,1907,0.13,1997
2948014010690,2947995010690,1908,0.11,1997
2948014010690,2947995010690,1909,0.17,1997
2948014010690,2947995010690,1910,0.12,1997
2948014010690,2947995010690,1911,0.18,1997
2948014010690,2947995010690,1912,0.21,1997
2948014010690,2947995010690,1913,0.23,1997
2948014010690,2947995010690,1914,0.38,1997
2948014010690,2947995010690,1915,0.34,1997
2948014010690,2947995010690,1916,0.38,1997
2948014010690,2947995010690,1917,0.26,1997
2948014010690,2947995010690,1918,0.4,1997
2948014010690,2947995010690,1919,0.24,1997
2948014010690,2947995010690,1920,0.26,1997
2948014010690,2947995010690,1921,0.24,1997
2948014010690,2947995010690,1922,0.25,1997
2948014010690,2947995010690,1923,0.19,1997
2948014010690,2947995010690,1924,0.16,1997
2948014010690,2947995010690,1925,0.15,1997
2948014010690,2947995010690,1926,0.09,1997
2948014010690,2947995010690,1927,0.16,1997
2948014010690,2947995010690,1928,0.1,1997
2948014010690,2947995010690,1929,0.19,1997
2948014010690,2947995010690,1930,0.1,1997
2948014010690,2947995010690,1931,0.15,1997
2948014010690,2947995010690,1932,0.13,1997
2948014010690,2947995010690,1933,0.17,1997
2948014010690,2947995010690,1934,0.12,1997
2948014010690,2947995010690,1935,0.1,1997
2948014010690,2947995010690,1936,0.1,1997
2948014010690,2947995010690,1937,0.09,1997
2948014010690,2947995010690,1938,0.08,1997
2948014010690,2947995010690,1939,0.09,1997
2948014010690,2947995010690,1940,0.14,1997
2948014010690,2947995010690,1941,0.13,1997
2948014010690,2947995010690,1942,0.19,1997
2948014010690,2947995010690,1943,0.19,1997
2948014010690,2947995010690,1944,0.2,1997
2948014010690,2947995010690,1945,0.27,1997
2948014010690,2947995010690,1946,0.15,1997
2948014010690,2947995010690,1947,0.22,1997
2948014010690,2947995010690,1948,0.34,1997
2948014010690,2947995010690,1949,0.43,1997
2948014010690,2947995010690,1950,0.4,1997
2948014010690,2947995010690,1951,0.28,1997
2948014010690,2947995010690,1952,0.29,1997
2948014010690,2947995010690,1953,0.27,1997
2948014010690,2947995010690,1954,0.52,1997
2948014010690,2947995010690,1955,0.54,1997
2948014010690,2947995010690,1956,0.72,1997
2948014010690,2947995010690,1957,0.59,1997
2948014010690,2947995010690,1958,0.47,1997
2948014010690,2947995010690,1959,0.58,1997
2948014010690,2947995010690,1960,0.54,1997
2948014010690,2947995010690,1961,0.61,1997
2948014010690,2947995010690,1962,0.59,1997
2948014010690,2947995010690,1963,0.57,1997
2948014010690,2947995010690,1964,0.57,1997
2948014010690,2947995010690,1965,0.58,1997
2948014010690,2947995010690,1966,0.53,1997
2948014010690,2947995010690,1967,0.47,1997
2948014010690,2947995010690,1968,0.32,1997
2948014010690,2947995010690,1969,0.43,1997
2948014010690,2947995010690,1970,0.25,1997
2948014010690,2947995010690,1971,0.23,1997
2948014010690,2947995010690,1972,0.24,1997
2948014010690,2947995010690,1973,0.18,1997
2948014010690,2947995010690,1974,0.18,1997
2948014010690,2947995010690,1975,0.19,1997
2948014010690,2947995010690,1976,0.3,1997
2948014010690,2947995010690,1977,0.25,1997
2948014010690,2947995010690,1978,0.32,1997
2948014010690,2947995010690,1979,0.28,1997
2948014010690,2947995010690,1980,0.33,1997
2948014010690,2947995010690,1981,0.35,1997
2948014010690,2947995010690,1982,0.53,1997
2948014010690,2947995010690,1983,0.49,1997
2948014010690,2947995010690,1984,0.45,1997
2948014010690,2947995010690,1985,0.52,1997
2948014010690,2947995010690,1986,0.64,1997
2948014010690,2947995010690,1987,0.51,1997
2948014010690,2947995010690,1988,0.6,1997
2948014010690,2947995010690,1989,0.56,1997
2948014010690,2947995010690,1990,0.47,1997
2948014010690,2947995010690,1991,0.35,1997
2948014010690,2947995010690,1992,0.29,1997
2948014010690,2947995010690,1993,0.31,1997
2948014010690,2947995010690,1994,0.21,1997
2948014010690,2947995010690,1995,0.3,1997
2948014010690,2947995010690,1996,0.27,1997
2948014010690,2947995010690,1997,0.16,1997
2948333010690,2948316010690,1893,0.64,1997
2948333010690,2948316010690,1894,1.24,1997
2948333010690,2948316010690,1895,0.97,1997
2948333010690,2948316010690,1896,0.63,1997
2948333010690,2948316010690,1897,0.73,1997
2948333010690,2948316010690,1898,0.35,1997
2948333010690,2948316010690,1899,0.5,1997
2948333010690,2948316010690,1900,0.49,1997
2948333010690,2948316010690,1901,0.34,1997
2948333010690,2948316010690,1902,0.5,1997
2948333010690,2948316010690,1903,0.54,1997
2948333010690,2948316010690,1904,0.66,1997
2948333010690,2948316010690,1905,0.7,1997
2948333010690,2948316010690,1906,0.58,1997
2948333010690,2948316010690,1907,0.64,1997
2948333010690,2948316010690,1908,0.63,1997
2948333010690,2948316010690,1909,0.41,1997
2948333010690,2948316010690,1910,0.56,1997
2948333010690,2948316010690,1911,0.53,1997
2948333010690,2948316010690,1912,0.56,1997
2948333010690,2948316010690,1913,0.57,1997
2948333010690,2948316010690,1914,0.73,1997
2948333010690,2948316010690,1915,0.72,1997
2948333010690,2948316010690,1916,0.63,1997
2948333010690,2948316010690,1917,0.72,1997
2948333010690,2948316010690,1918,0.68,1997
2948333010690,2948316010690,1919,0.57,1997
2948333010690,2948316010690,1920,0.49,1997
2948333010690,2948316010690,1921,0.45,1997
2948333010690,2948316010690,1922,0.31,1997
2948333010690,2948316010690,1923,0.38,1997
2948333010690,2948316010690,1924,0.5,1997
2948333010690,2948316010690,1925,0.38,1997
2948333010690,2948316010690,1926,0.53,1997
2948333010690,2948316010690,1927,0.55,1997
2948333010690,2948316010690,1928,0.67,1997
2948333010690,2948316010690,1929,0.64,1997
2948333010690,2948316010690,1930,0.63,1997
2948333010690,2948316010690,1931,0.62,1997
2948333010690,2948316010690,1932,0.62,1997
2948333010690,2948316010690,1933,0.57,1997
2948333010690,2948316010690,1934,0.67,1997
2948333010690,2948316010690,1935,0.56,1997
2948333010690,2948316010690,1936,0.75,1997
2948333010690,2948316010690,1937,0.73,1997
2948333010690,2948316010690,1938,0.56,1997
2948333010690,2948316010690,1939,0.65,1997
2948333010690,2948316010690,1940,0.67,1997
2948333010690,2948316010690,1941,0.79,1997
2948333010690,2948316010690,1942,0.73,1997
2948333010690,2948316010690,1943,0.53,1997
2948333010690,2948316010690,1944,0.45,1997
2948333010690,2948316010690,1945,0.15,1997
2948333010690,2948316010690,1946,0.32,1997
2948333010690,2948316010690,1947,0.39,1997
2948333010690,2948316010690,1948,0.72,1997
2948333010690,2948316010690,1949,0.86,1997
2948333010690,2948316010690,1950,0.75,1997
2948333010690,2948316010690,1951,0.76,1997
2948333010690,2948316010690,1952,1,1997
2948333010690,2948316010690,1953,0.92,1997
2948333010690,2948316010690,1954,1.08,1997
2948333010690,2948316010690,1955,0.98,1997
2948333010690,2948316010690,1956,0.74,1997
2948333010690,2948316010690,1957,0.93,1997
2948333010690,2948316010690,1958,0.95,1997
2948333010690,2948316010690,1959,0.77,1997
2948333010690,2948316010690,1960,0.93,1997
2948333010690,2948316010690,1961,0.67,1997
2948333010690,2948316010690,1962,0.76,1997
2948333010690,2948316010690,1963,0.65,1997
2948333010690,2948316010690,1964,0.69,1997
2948333010690,2948316010690,1965,0.76,1997
2948333010690,2948316010690,1966,0.52,1997
2948333010690,2948316010690,1967,0.58,1997
2948333010690,2948316010690,1968,0.73,1997
2948333010690,2948316010690,1969,0.73,1997
2948333010690,2948316010690,1970,0.86,1997
2948333010690,2948316010690,1971,0.61,1997
2948333010690,2948316010690,1972,0.89,1997
2948333010690,2948316010690,1973,0.95,1997
2948333010690,2948316010690,1974,0.84,1997
2948333010690,2948316010690,1975,0.44,1997
2948333010690,2948316010690,1976,0.47,1997
2948333010690,2948316010690,1977,0.62,1997
2948333010690,2948316010690,1978,0.84,1997
2948333010690,2948316010690,1979,0.46,1997
2948333010690,2948316010690,1980,0.84,1997
2948333010690,2948316010690,1981,0.83,1997
2948333010690,2948316010690,1982,0.81,1997
2948333010690,2948316010690,1983,0.98,1997
2948333010690,2948316010690,1984,0.97,1997
2948333010690,2948316010690,1985,0.87,1997
2948333010690,2948316010690,1986,0.75,1997
2948333010690,2948316010690,1987,0.78,1997
2948333010690,2948316010690,1988,0.75,1997
2948333010690,2948316010690,1989,0.88,1997
2948333010690,2948316010690,1990,0.93,1997
2948333010690,2948316010690,1991,1.01,1997
2948333010690,2948316010690,1992,0.73,1997
2948333010690,2948316010690,1993,0.56,1997
2948333010690,2948316010690,1994,0.7,1997
2948333010690,2948316010690,1995,1.11,1997
2948333010690,2948316010690,1996,1.01,1997
2948333010690,2948316010690,1997,1.01,1997
